county,subdivision,home_count,avg_year_built,min_year_built,max_year_built,avg_sqft,avg_floors,avg_value,avg_acres,cities,sample_addresses
Salt Lake,Ivory Crossing 4 Pud,52,2008.2,2006,2012,2802.6,1.8,944259.6,0.3,South Jordan,11228 S SLATE VIEW DR; 11236 S SLATE VIEW DR; 11244 S SLATE VIEW DR
Salt Lake,Merced Est 3,52,2003.2,2002,2014,1733.5,1.1,689663.5,0.3,Riverton,3624 W SALINAS DR; 3882 W SALINAS DR; 3866 W SALINAS DR
Utah,Showdown @ Eagle's Gate @ Prairie Gate Ranch Plat B,52,2009.4,2000,2017,1915.9,1.8,504378.8,0.1,Eagle Mountain,8401 N WESTERN GAILES DR; 8417 N WESTERN GAILES DR; 8429 N WESTERN GAILES DR
Utah,Silverlake Plat 17,52,2018.6,2018,2019,2127.8,1.8,516696.2,0.1,Eagle Mountain,4436 E HARVEST CROP DR; 4448 E HARVEST CROP DR; 4458 E HARVEST CROP DR
Utah,Silverlake Plat 19,52,2019.1,2019,2020,1804.1,2.0,424630.8,0.1,Eagle Mountain,7249 N CLOVER LEAF LN; 7245 N CLOVER LEAF LN; 7241 N CLOVER LEAF LN
Salt Lake,Kennecott Daybreak Ph 2 Amd,52,2005.6,2005,2006,1628.4,1.8,492676.9,0.1,South Jordan,11626 S OAKMOND RD; 11624 S OAKMOND RD; 11622 S OAKMOND RD
Utah,Saddlebrook I,52,2001.0,2000,2010,1350.6,1.4,453573.1,0.2,Lehi,1355 W 125 S; 1306 W 125 S; 1322 W 125 S
Salt Lake,Legacy Ranch Pl A,52,2005.5,2004,2006,1447.3,1.3,522738.5,0.1,Herriman,12402 S MOSSBERG DR; 12406 S MOSSBERG DR; 12412 S MOSSBERG DR
Utah,Overland Phase C Plat 2,52,2020.0,2020,2020,1740.2,1.6,504175.0,0.2,Eagle Mountain,6140 N BLACK ROCK HL; 6154 N BLACK ROCK HL; 6122 N WHITE ROCK RD
Utah,Overland Phase A Plat 1,52,2017.8,2017,2020,2086.6,1.4,678915.4,0.3,Eagle Mountain,1633 E LOWE PEAK DR; 6364 N LITTLE MOUNTAIN WAY; 6344 N LITTLE MOUNTAIN WAY
Salt Lake,Sycamores At Jordan Hills Ph 5,52,2005.6,2005,2007,1614.3,1.5,545442.3,0.1,West Jordan,6992 W SAW TIMBER WAY; 7084 W SAW TIMBER WAY; 7076 W SAW TIMBER WAY
Salt Lake,Lone Peak Mdws 2,52,2001.2,2000,2004,2970.9,1.8,1036784.6,0.5,Draper,313 E CORNER BRIDGE LN; 327 E CORNER BRIDGE LN; 341 E CORNER BRIDGE LN
Utah,Cedars At Cedar Hills The Prd Plat J1 Amd,52,2003.5,2002,2005,1811.1,2.0,535044.2,0.1,Cedar Hills,10334 N BAYHILL DR; 10324 N BAYHILL DR; 10314 N BAYHILL DR
Salt Lake,Bellevue Ph 3,52,2006.6,2006,2009,2787.6,1.7,1049013.5,0.3,Draper,13181 S WOODRIDGE OAK DR; 13197 S WOODRIDGE OAK DR; 13209 S CASCADE GLEN DR
Utah,Silver Lake Village Plat Three,52,2006.2,2005,2014,1859.9,1.7,514478.8,0.2,Eagle Mountain,4744 E SILVER MOUNTAIN RD; 4734 E SILVER MOUNTAIN RD; 4724 E SILVER MOUNTAIN RD
Utah,Holbrook Farms Plat A Phase 4,52,2017.9,2017,2020,1832.3,2.0,490873.1,0.1,Lehi,2435 N 3130 W; 3203 W 2450 N; 3199 W 2450 N
Salt Lake,Hidden Creek Ph 4 Pud,52,2003.0,2003,2003,1240.8,1.8,365646.2,0.0,Sandy,665 W VILLA BLUFF DR; 669 W VILLA BLUFF DR; 673 W VILLA BLUFF DR
Utah,Elk Ridge Meadows Phase 1,52,2014.3,2009,2017,1480.8,1.0,546692.3,0.2,Elk Ridge,1543 N BEAR HOLLOW LN; 1555 N BEAR HOLLOW LN; 1579 N BEAR HOLLOW LN
Utah,Silver Lake Plat 9,52,2014.5,2014,2016,2085.7,1.9,518523.1,0.1,Eagle Mountain,7927 N COPPERBEND RD; 7917 N COPPERBEND RD; 7897 N COPPERBEND RD
Salt Lake,Kennecott Daybreak Vlge 4a Pl 7,52,2017.1,2015,2019,1807.0,1.2,626551.9,0.2,South Jordan,11063 S MARJORAM LN; 11073 S MARJORAM LN; 11083 S MARJORAM LN
Utah,Jessie's Brook Plat D,52,2012.5,2007,2020,1811.7,1.5,608342.3,0.3,Springville,849 W 1350 S; 833 W 1350 S; 797 W 1350 S
Utah,Waterlefe Prd Phase 1 Amd,52,2005.5,2005,2006,1375.9,2.0,366508.0,0.0,Orem,470 N 1235 W; 468 N 1235 W; 466 N 1235 W
Utah,Estates At Burr Orchards The Plat A,52,2003.6,2002,2020,2482.0,1.7,824907.7,0.3,Provo,1952 N 1420 W; 1407 W 1980 N; 1393 W 1980 N
Salt Lake,Village At Riverwalk Pud,52,2011.4,2006,2018,2605.1,1.4,1000165.4,0.4,South Jordan,806 W MOSS SPRINGS CV; 802 W MOSS SPRINGS CV; 798 W MOSS SPRINGS CV
Utah,Cranberry Ridge Pud Plat A,52,2015.7,2015,2017,1799.6,1.4,635153.8,0.2,Lehi,2443 W CRANBERRY RIDGE RD; 2469 W CRANBERRY RIDGE RD; 2477 W CRANBERRY RIDGE RD
Utah,Highland Town Center Meadows,51,2002.9,2002,2011,2480.5,1.7,1005715.7,0.4,Highland,10613 N 5550 W; 10609 N 5550 W; 10607 N 5550 W
Salt Lake,Valley Fields Ph 4,51,2007.5,2006,2011,2133.8,1.6,655096.1,0.2,West Valley City,6386 W CERRO LN; 6372 W CERRO LN; 6356 W CERRO LN
Salt Lake,Montgomery Villa,51,2006.8,2004,2015,1451.6,1.8,433315.7,0.1,Salt Lake City,254 S EISENHOWER WAY; 260 S EISENHOWER WAY; 268 S EISENHOWER WAY
Utah,Cranberry Farms Pud Plat A,51,2005.8,2005,2019,1569.6,1.3,559045.1,0.2,Lehi,2343 W 2150 N; 2189 N 2270 W; 2136 N 2230 W
Salt Lake,Vistas At Westridge 1b,51,2011.9,2009,2013,1637.0,1.1,587594.1,0.2,West Valley City,6116 W BLUFF RIDGE DR; 6106 W BLUFF RIDGE DR; 6096 W BLUFF RIDGE DR
Utah,North Lake Prd Plat H,51,2006.3,2006,2018,2029.1,1.9,502900.0,0.2,Lehi,1712 S 825 W; 1698 S 825 W; 871 W 1675 S
Salt Lake,Siena Vista 1,51,2004.5,2004,2018,1518.5,1.2,541460.8,0.2,West Jordan,7188 S SORRENTO WAY; 5768 W SORRENTO WAY; 5754 W SORRENTO WAY
Salt Lake,Ivory Highlands Ph 9 Amd,51,2003.6,2003,2004,2159.8,1.5,738776.5,0.2,Taylorsville,6404 S MT LOGAN WAY; 6418 S MT LOGAN WAY; 6428 S MT LOGAN WAY
Utah,Heritage Village Plat B,51,2014.4,2009,2016,1722.4,1.0,607152.9,0.1,Payson,1197 S 1150 W; 1211 S 1150 W; 1146 W 1260 S
Salt Lake,Copperfield Ph 1,51,2006.0,2006,2006,2283.4,1.3,715751.0,0.2,West Jordan,9018 S COPPERING AVE; 6368 W COPPER CLOUD LN; 6354 W COPPER CLOUD LN
Utah,Brandon Park Phase A Plat 1,51,2019.0,2019,2019,2199.0,1.7,579141.2,0.2,Eagle Mountain,4958 N MT WAAS DR; 4946 N MT WAAS DR; 715 E MT PEALE DR
Salt Lake,Park House Phase 5,51,2017.9,2017,2018,2036.6,2.0,585531.4,0.1,Herriman,14324 S ABBEY BEND LN; 4298 W ABBEY BEND LN; 4292 W ABBEY BEND LN
Utah,Saratoga Springs #06 Pud,51,2000.9,2000,2016,1616.8,1.2,508341.2,0.3,Saratoga Springs,1040 S EMERALD CT; 1028 S EMERALD CT; 50 E EMERALD CT
Utah,Broad Land Properties West Mountain Ranches A,51,2008.0,2000,2020,2172.8,1.1,1490237.3,5.0,,9042 S 6000 W; 8958 S 6000 W; 8958 S 6000 W
Utah,Holbrook Farms Plat B Phase 1,51,2018.1,2018,2019,2123.1,2.0,587890.2,0.1,Lehi,2527 N WALLACE WAY; 2539 N WALLACE WAY; 2551 N WALLACE WAY
Salt Lake,Herriman Towne Ctr Pl E Ph 1 Lot A Amd,51,2012.5,2012,2013,1873.8,2.0,525054.9,0.1,Herriman,13036 S SYCAMORE VIEW CT; 13044 S SYCAMORE VIEW CT; 13023 S SYCAMORE VIEW CT
Utah,Devon Glen Phase 2b,51,2008.1,2006,2020,2561.3,1.9,570909.8,0.2,Springville,576 W DEVON GLEN DR; 564 W DEVON GLEN DR; 552 W DEVON GLEN DR
Utah,"Kennekuk At Red Hawk Ranch R1-N13,15(S) Plat A",51,2003.8,2001,2019,1633.1,1.6,514364.7,0.2,Eagle Mountain,3312 E KENNEKUK LN; 3302 E KENNEKUK LN; 3448 E KENNEKUK CIR
Salt Lake,Sycamores At Jordan Hills Ph 8,51,2008.0,2007,2010,2443.6,1.6,706625.5,0.3,West Jordan,7304 W RAMFORD WAY; 7292 W RAMFORD WAY; 7276 W RAMFORD WAY
Salt Lake,Jones Farm West,51,2010.7,2007,2018,2426.9,1.2,902952.9,0.3,South Jordan,10018 S AUTUMN BREEZE LN; 10036 S AUTUMN BREEZE LN; 10054 S AUTUMN BREEZE LN
Utah,Utah Highlands Plat A,51,2001.2,2000,2016,2188.1,1.6,864427.5,0.4,Lehi,740 E UTAH HIGHLANDS DR; 2848 N 750 E; 2837 N 750 E
Utah,Village Of Fox Hollow Plat Neighborhood 2-Phase 2 Amd The Pu,51,2015.9,2015,2017,1753.4,2.0,466284.3,0.1,Saratoga Springs,304 W WILLOW CREEK DR; 306 W WILLOW CREEK DR; 317 W WILLOW CREEK DR
Salt Lake,Herriman Towne Ctr Pl E Ph 3,51,2014.7,2014,2015,2139.5,1.7,637790.2,0.1,Herriman,5276 W WEATHERFORD LN; 5278 W WEATHERFORD LN; 5282 W WEATHERFORD LN
Utah,Jordan Willows Ii Prd Plat L,51,2006.2,2006,2013,2688.8,2.0,548605.9,0.2,Lehi,689 S WILLOW GARDEN DR; 671 S WILLOW GARDEN DR; 654 S WILLOW GARDEN DR
Utah,Oldham Acres Plat A,51,2006.4,2004,2019,1690.7,1.5,609380.4,0.3,Lehi,1117 S 2300 W; 1153 S 2300 W; 2282 W 1235 S
Utah,Eagle Point Phase J Plat 1,51,2019.7,2019,2020,1781.9,1.4,497023.5,0.2,Eagle Mountain,2808 E CARRIAGE HILL DR; 4063 N FAIRFIELD DR; 4077 N FAIRFIELD DR
Utah,Manila Springs Plat A,51,2003.9,2003,2017,2128.6,1.6,788727.5,0.4,Pleasant Grove,1425 N MANILA CT; 1426 N MANILA CT; 1408 N MANILA CT
Salt Lake,Diamond Summit Unit 14,50,2001.7,2001,2006,1535.3,1.2,529134.0,0.2,West Valley City,6023 W LAUREL CANYON DR; 6013 W LAUREL CANYON DR; 6003 W LAUREL CANYON DR
Utah,Hunter Chase Phase Two,50,2004.8,2003,2013,1641.0,1.7,575762.0,0.2,Lehi,4289 N PHEASANT RUN CT; 4279 N PHEASANT RUN CT; 4269 N PHEASANT RUN CT
Salt Lake,Truong Pud Ph 2,50,2015.6,2015,2016,1941.0,2.7,444124.0,0.0,West Valley City,3866 S 1605 W; 3868 S 1605 W; 3870 S 1605 W
Utah,Village Of Hawks Landing The Plat 3,50,2011.5,2008,2014,1624.2,1.4,507882.0,0.2,Saratoga Springs,3559 S HARRIER DR; 3569 S HARRIER DR; 245 W CARACARA ST
Utah,Highlands On The Green Phase 3a,50,2009.7,2006,2019,2063.9,1.7,583964.0,0.2,Eagle Mountain,9018 N CLUB HOUSE LN; 9006 N CLUB HOUSE LN; 8994 N CLUB HOUSE LN
Utah,Holbrook Farms Plat F,50,2020.0,2020,2020,1728.7,2.0,442004.0,0.1,Lehi,4273 W DIXON WAY; 4277 W DIXON WAY; 4281 W DIXON WAY
Salt Lake,Ridge At Herriman Ph 2,50,2016.6,2016,2020,2582.5,1.6,867074.0,0.3,Herriman,14611 S BONNIE JEAN LN; 14627 S BONNIE JEAN LN; 14639 S BONNIE JEAN LN
Utah,Cedar Trail Village Phase I,50,2003.1,2001,2020,1300.2,1.6,398504.0,0.2,Eagle Mountain,4503 N BOULDER ST; 1943 E CEDAR TRAILS WAY; 1955 E CEDAR TRAILS WAY
Salt Lake,Yosemite Park Lofts Ph 2,50,2016.9,2016,2018,1441.6,2.5,379304.0,0.0,Herriman,5427 W MAMMOTH PEAK PL; 5422 W MOUNT CONNESS PL; 5421 W MAMMOTH PEAK PL
Utah,West Mountain Estates Plat A Amd,50,2005.4,2000,2020,2119.1,1.2,1427956.0,5.1,,5875 W 11300 S; 5875 W 11300 S; 5875 W 11300 S
Utah,Talus Ridge Plat B,50,2015.5,2015,2017,2229.6,1.5,713916.0,0.2,Saratoga Springs,647 N ECHO WAY; 562 N ECHO WAY; 586 N ECHO WAY
Salt Lake,Sunrise Pointe Ph 1,50,2000.8,2000,2002,1607.7,1.7,473022.0,0.1,West Valley City,2918 S SUNBROOK PL; 3392 W BROOKWAY DR; 3380 W BROOKWAY DR
Salt Lake,Cottages At The Rose Gardens Ph 1,50,2011.1,2007,2013,2037.7,1.3,704034.0,0.1,Sandy,496 E 9270 S; 508 E 9270 S; 514 E 9270 S
Utah,Maple Meadows Plat B,50,2000.9,2000,2004,1499.8,1.2,488924.0,0.2,Spanish Fork,2052 E 1710 S; 2046 E 1710 S; 2028 E 1710 S
Utah,Grasslands The Plat B-1,50,2014.3,2007,2020,2320.2,1.9,563730.0,0.2,Springville,214 N 600 W; 153 N 600 W; 177 N 600 W
Salt Lake,Herriman Towne Center Pod 25 Phase 2 Sub,50,2018.8,2018,2020,1800.1,1.9,529324.0,0.1,Herriman,5064 W BILSTON LN; 5056 W BILSTON LN; 13014 S BILSTON LN
Salt Lake,Rosecrest Vlge Pl 3 Pud 7 Amd,50,2014.2,2014,2015,1669.8,2.0,430240.0,0.0,Herriman,5251 W ARMADA WAY; 5249 W ARMADA WAY; 5247 W ARMADA WAY
Utah,Lakefront @ Vineyard Town Center Phase 1-C 1st Amd,50,2020.0,2020,2020,1614.5,2.0,486736.0,0.0,Vineyard,538 N 260 W; 534 N 260 W; 249 W 530 N
Utah,Overland Trails Plat Iii-B,50,2019.9,2019,2020,2111.1,1.8,462384.0,0.1,Eagle Mountain,1335 E BALLAST WAY; 1345 E BALLAST WAY; 1355 E BALLAST WAY
Utah,Harbor Bay Phase 4,50,2015.1,2010,2020,2357.3,1.5,930356.0,0.3,Saratoga Springs,3713 S SPINNAKER BAY DR; 3688 S SPINNAKER BAY DR; 3702 S SPINNAKER BAY DR
Utah,Garden Grove Pud Plat A,50,2016.6,2016,2019,1552.5,1.7,463259.5,0.5,Pleasant Grove,1296 W 20 S; 1267 W 20 S; 1257 W 20 S
Utah,Walk At Ivory Ridge The Plat A,50,2008.3,2008,2010,1629.6,2.0,462836.0,0.0,Lehi,3219 N 150 W; 3225 N 150 W; 3231 N 150 W
Utah,Hills @ Summit Ridge Phase A The,50,2020.0,2020,2020,1865.4,1.4,517026.0,0.2,Santaquin,1555 S LONGVIEW RD; 1563 S LONGVIEW RD; 1571 S LONGVIEW RD
Salt Lake,Hearthstone Amd,50,2006.0,2005,2012,2618.8,1.8,769394.0,0.1,Sandy,1420 E FIRELIGHT WAY; 1428 E FIRELIGHT WAY; 1436 E FIRELIGHT WAY
Salt Lake,Rosecrest Pl V Ph 1,50,2012.3,2012,2013,2135.7,1.5,666642.0,0.2,Herriman,14459 S RIVER CHASE RD; 14467 S RIVER CHASE RD; 14477 S RIVER CHASE RD
Utah,Jacobs Ranch Plat H,50,2009.3,2007,2015,2225.0,1.7,682982.0,0.3,Saratoga Springs,2086 S RUGER DR; 386 W RUGER DR; 398 W RUGER DR
Utah,Harvest Park Plat P,50,2020.0,2020,2020,1740.1,2.0,423256.0,0.1,Mapleton,1096 S BOWERY WAY; 1088 S BOWERY WAY; 1080 S BOWERY WAY
Utah,Brookhaven Villas Pud Phase 1,50,2004.5,2003,2006,1727.0,1.0,690448.0,0.1,Lehi,3338 N 620 E; 3326 N 620 E; 3314 N 620 E
Utah,Tuscan Villas Pud Phase 1 Amd,50,2006.4,2006,2007,1749.9,2.0,477448.0,0.0,Orem,913 N 920 W; 923 N 920 W; 902 N 940 W
Salt Lake,Cascade Park Pud,50,2001.1,2000,2002,1617.1,1.4,651994.0,0.1,Sandy,9839 S CASCADE PARK DR; 9847 S CASCADE PARK DR; 9855 S CASCADE PARK DR
Salt Lake,Millpoint Pud,50,2019.3,2017,2020,1487.9,1.0,509146.0,0.1,Magna City,7876 W LUCKY PENNY AVE; 7868 W LUCKY PENNY AVE; 3148 S LIFESTYLE LN
Utah,Village Of Fox Hollow Plat Neighborhood 2-Phase 5 Amd The Pu,50,2018.1,2018,2019,1711.3,2.0,465116.0,0.1,Saratoga Springs,3026 S RED PINE DR; 3028 S RED PINE DR; 3032 S RED PINE DR
Utah,Tuscany Farms Plat B,50,2004.7,2003,2019,2126.9,1.4,965540.0,0.5,Pleasant Grove,2165 N VERONA CIR; 2175 N VERONA CIR; 414 W GLENDON WAY
Salt Lake,Triple Crown Est,50,2003.3,2002,2006,3235.3,1.3,1556896.0,0.6,South Jordan,2392 W OLD ROSEBUD LN; 2392 W OLD ROSEBUD LN; 2372 W OLD ROSEBUD LN
Salt Lake,Oak Vista 1 At Suncrest Amd,49,2003.1,2000,2014,3054.6,1.6,1070438.8,0.4,Draper,14820 S OAK BLUFF PL; 14828 S OAK BLUFF PL; 14836 S OAK BLUFF PL
Utah,Park Estates At Ivory Ridge Plat D,49,2014.6,2014,2016,1930.5,1.2,802222.4,0.2,Lehi,645 W PARKVIEW DR; 631 W PARKVIEW DR; 613 W PARKVIEW DR
Utah,Brandon Park Phase A Plat 2,49,2019.0,2019,2020,2180.1,1.6,573230.6,0.2,Eagle Mountain,527 E GILBERT PEAK WAY; 513 E GILBERT PEAK WAY; 499 E GILBERT PEAK WAY
Salt Lake,Westpointe Farms Ph 4,49,2002.8,2002,2004,1344.8,1.4,557155.1,0.2,Salt Lake City,1972 W BLACK ANGUS DR; 1964 W BLACK ANGUS DR; 1958 W BLACK ANGUS DR
Utah,Lake Mountain Estates Plat H,49,2007.3,2000,2020,1884.6,1.2,744728.6,0.7,Saratoga Springs,3816 S STARLIGHT DR; 3816 S STARLIGHT DR; 3836 S STARLIGHT DR
Utah,Southmoor Phase 1,49,2013.1,2008,2017,2153.3,1.6,588806.1,0.2,Eagle Mountain,4063 E BERKSHIRE LN; 8733 N BERKSHIRE LN; 8751 N BERKSHIRE LN
Salt Lake,Steeplechase Ph 1,49,2004.6,2003,2018,3103.2,1.6,1336091.8,0.3,Draper,13216 S AINTREE AVE; 13236 S AINTREE AVE; 13252 S AINTREE AVE
Utah,Canyon Trail Phase 2,49,2019.4,2019,2020,1775.0,2.0,478665.3,0.0,Lehi,5127 N MARBLE FOX WAY; 5129 N MARBLE FOX WAY; 5131 N MARBLE FOX WAY
Utah,Utah Highlands Plat B,49,2002.4,2001,2019,2205.1,1.4,870981.6,0.4,Lehi,2944 N 600 E; 2944 N 600 E; 2918 N 600 E
Utah,Oak Vista No 8 At Suncrest,49,2014.3,2007,2020,2662.1,1.6,1123063.3,0.4,Draper,2011 E LONE SPRUCE CT; 2015 E LONE SPRUCE CT; 2017 E LONE SPRUCE CT
Utah,Lone Tree At Circle Five Ranch Plat D,49,2009.0,2007,2011,1745.1,1.3,517932.7,0.2,Eagle Mountain,1953 E RED OAK RD; 1967 E RED OAK RD; 1979 E RED OAK RD
Salt Lake,Valley Fields Ph 5,49,2008.5,2007,2012,1893.2,1.5,632771.4,0.2,West Valley City,4537 S BASIN RIDGE CT; 4518 S OQUIRRH VISTAS LN; 4517 S OQUIRRH VISTAS LN
Utah,Park Place Villas Phase 2,49,2019.3,2019,2020,2529.7,1.7,972559.2,0.3,Lehi,3038 N PARK PLACE ST; 3064 N PARK PLACE ST; 2912 N PARK PLACE CT
Salt Lake,Ivory Highlands Ph 10,49,2004.9,2004,2006,2405.8,1.6,763338.8,0.2,Taylorsville,6267 S CISCO RIDGE RD; 6279 S CISCO RIDGE RD; 6293 S CISCO RIDGE RD
Utah,Sweetwater Plat 3,49,2014.6,2014,2016,1276.8,1.2,407373.5,0.1,Eagle Mountain,3695 N BOUNTIFUL LN; 3703 N BOUNTIFUL LN; 3732 N DOWNWATER ST
Salt Lake,Heritage Place Est Ph 2,49,2006.4,2005,2013,2458.0,1.2,913318.4,0.4,Herriman,12487 S PATRIOT HILL WAY; 6292 W HERITAGE HILL DR; 6286 W HERITAGE HILL DR
Salt Lake,River Oaks Villas Pl A Pud,49,2007.7,2005,2017,2100.3,1.0,611998.0,0.1,Sandy,9106 S JORDAN OAKS DR; 9116 S JORDAN OAKS DR; 9126 S JORDAN OAKS DR
Salt Lake,Independence At The Point Plat N-2,49,2017.8,2017,2018,2184.9,2.0,649532.7,0.1,Bluffdale,15295 S DRUMBEAT LN; 15301 S DRUMBEAT LN; 15307 S DRUMBEAT LN
Salt Lake,Inverness Square Ph 1 Pud,49,2005.4,2005,2006,1213.6,2.0,375900.0,0.0,Murray,4737 S FALKIRK DR; 4739 S FALKIRK DR; 4741 S FALKIRK DR
Utah,Spanish Fields Plat D,49,2007.0,2006,2020,2176.8,1.9,462885.7,0.2,Spanish Fork,1154 W 400 S; 1124 W 400 S; 1104 W 400 S
Salt Lake,Bringhurst Station Phase 1 Plat 5,49,2020.0,2020,2020,1690.8,2.0,477802.0,0.0,Bluffdale,16154 S TRUSS DR; 16158 S TRUSS DR; 16162 S TRUSS DR
Salt Lake,Kennecott Daybreak Vci Multi Family 6,49,2015.5,2015,2016,1877.3,3.5,491110.2,0.0,South Jordan,11277 S HIGH CREST LN; 11279 S HIGH CREST LN; 11281 S HIGH CREST LN
Utah,Mapleton Grove Plat A,49,2017.8,2017,2020,2154.9,1.6,729822.9,0.4,Mapleton,582 S DOUBLEDAY ST; 606 S DOUBLEDAY ST; 628 S DOUBLEDAY ST
Utah,Jordan Promenade Village 1 Plat B-3,48,2020.0,2020,2020,1528.9,2.0,398833.3,0.0,Saratoga Springs,209 E MAMMOTH SPRING CT; 211 E MAMMOTH SPRING CT; 213 E MAMMOTH SPRING CT
Salt Lake,Sunrise Pointe Ph 2,48,2002.1,2001,2003,1511.4,1.9,464889.6,0.1,West Valley City,3325 W LOSSER DR; 3317 W LOSSER DR; 3311 W LOSSER DR
Utah,Jessie's Brook Plat B,48,2012.1,2008,2020,1652.8,1.4,585381.2,0.2,Springville,1049 W 1500 S; 1067 W 1500 S; 1066 W 1550 S
Salt Lake,Copper Valley Pud,48,2010.2,2008,2013,1799.8,1.4,466179.2,0.2,Magna City,3346 S CARMY RD; 3352 S CARMY RD; 3364 S CARMY RD
Salt Lake,Oquirrh Park Ph 4 Land Area 3b,48,2004.1,2003,2005,1454.6,2.0,388737.5,0.0,South Jordan,10473 S SAGE VISTA WAY; 10475 S SAGE VISTA WAY; 10477 S SAGE VISTA WAY
Salt Lake,Summerlane At The District Ph 4,48,2011.1,2010,2012,1385.2,2.0,418818.8,0.0,South Jordan,11194 S SUMMER HEIGHTS DR; 11198 S SUMMER HEIGHTS DR; 11202 S SUMMER HEIGHTS DR
Salt Lake,Crystal Mdws Ph 1,48,2002.8,2002,2004,2437.8,1.3,987177.1,0.3,Draper,13062 S CRYSTAL MEADOW LN; 13076 S CRYSTAL MEADOW LN; 13086 S CRYSTAL MEADOW LN
Salt Lake,Jordan Mdws At South Jordan,48,2003.2,2003,2005,2643.5,1.8,914420.8,0.3,South Jordan,11233 S WOODFIELD RD; 11253 S WOODFIELD RD; 11281 S WOODFIELD RD
Utah,Cedar Pass Ranch Plat I,48,2009.6,2000,2020,1649.5,1.1,1135414.9,5.3,Eagle Mountain,2097 E CEDAR FORT DR; 2145 E CEDAR FORT DR; 2203 E CEDAR FORT DR
Utah,Sweetwater Phase 1,48,2009.6,2008,2017,1530.1,1.9,383993.8,0.1,Eagle Mountain,3693 N TUMWATER WEST DR; 3701 N TUMWATER WEST DR; 3709 N TUMWATER WEST DR
Utah,Cold Spring Ranch Plat Md 5 Phase 1,48,2019.7,2019,2020,2117.6,1.9,550186.4,0.5,Lehi,646 N ORCHARD DR; 634 N ORCHARD DR; 622 N ORCHARD DR
Utah,Spanish Fields Plat F,48,2006.8,2006,2010,2447.4,1.8,487637.5,0.2,Spanish Fork,527 S 800 W; 509 S 800 W; 497 S 800 W
Salt Lake,Kennecott Daybreak Vlge 4a Pl 3,48,2012.1,2010,2016,1971.5,1.1,672731.2,0.2,South Jordan,5032 W BLACK TWIG DR; 5022 W BLACK TWIG DR; 5012 W BLACK TWIG DR
Utah,Anthem West Plat B,48,2020.0,2020,2020,1969.9,2.0,446616.7,0.1,Springville,1026 S 1300 W; 1023 S 1350 W; 1033 S 1300 W
Utah,Silverlake Plat 11,48,2016.0,2016,2016,2021.8,2.0,492952.1,0.1,Eagle Mountain,7885 N SANTA CLARA DR; 7873 N SANTA CLARA DR; 7805 N RIDER DR
Utah,Sunset Ridge Phase A Plat 6,48,2019.6,2019,2020,1811.1,1.6,514218.8,0.2,Eagle Mountain,1776 E THUNDER GULCH RD; 7950 N SEABISCUIT RD; 7936 N SEABISCUIT RD
Utah,East Hill Estates Plat A,48,2002.4,2000,2020,1462.2,1.1,528158.3,0.3,Payson,372 W 1600 S; 392 W 1650 S; 428 W 1650 S
Salt Lake,Kennecott Daybreak Pl 9c,48,2012.4,2011,2014,1606.4,2.0,551785.4,0.1,South Jordan,10217 S SPLIT ROCK DR; 5132 W BEAR TRAP DR; 5122 W BEAR TRAP DR
Salt Lake,Wyngate Commons Pl C Pud,48,2006.0,2006,2006,1615.8,1.7,489947.9,0.0,Draper,589 E WYNGATE POINTE LN; 587 E WYNGATE POINTE LN; 585 E WYNGATE POINTE LN
Utah,Rivers The Plat A,48,2003.4,2000,2020,1514.2,1.5,480047.9,0.2,Provo,44 N 2830 W; 56 N 2830 W; 2889 W 160 N
Salt Lake,Bison Ridge,48,2010.1,2007,2017,3079.9,1.3,1385277.1,0.4,South Jordan,10634 S BISON RANCH CV; 10648 S BISON RANCH CV; 10664 S BISON RANCH CV
Salt Lake,Bloomfield Est Ph 1,48,2007.9,2006,2013,2102.3,1.4,719556.2,0.3,West Jordan,8232 S BIRCH WATER LN; 8244 S BIRCH WATER LN; 8252 S BIRCH WATER LN
Utah,Woodhaven Phase 3,48,2008.4,2006,2014,3012.4,1.9,821150.0,0.3,Lehi,2064 W WILD ROSE CT; 2060 W WILD ROSE CT; 2065 W WILD ROSE CT
Salt Lake,Maples At Jordan Hills Ph 9,48,2004.2,2003,2005,1604.6,2.0,414900.0,0.1,West Jordan,6862 W CALLERY LN; 6858 W CALLERY LN; 6842 W CALLERY LN
Salt Lake,Tuscany Est At Herriman Ph 2 Pud,48,2005.5,2002,2010,2095.4,1.6,673887.5,0.3,Herriman,5444 W GENOA CT; 5436 W GENOA CT; 5429 W GENOA CT
Salt Lake,Harvest Crossing Ph 1 Pud,48,2011.3,2008,2013,1796.5,1.2,671452.1,0.2,South Jordan,10336 S SNOW MOON PL; 3368 W SNOW MOON PL; 3367 W SNOW MOON PL
Utah,Garden Homes Of Millpond Plat B Amd,48,2010.6,2005,2018,1840.8,1.7,587093.8,0.1,Springville,761 N 400 E; 755 N 400 E; 747 N 400 E
Salt Lake,Waverly Station Ph 4,48,2007.9,2007,2009,1691.3,3.0,427358.3,0.0,South Salt Lake,180 W LADY BANK WAY; 178 W LADY BANK WAY; 176 W LADY BANK WAY
Utah,Legacy Farms Plat 3-D,48,2018.0,2018,2018,1714.8,2.0,423635.4,0.0,Saratoga Springs,451 S PEGASUS WAY; 459 S PEGASUS WAY; 463 S PEGASUS WAY
